#{"t_start": 1735830508.8137672, "env_id": "CustomHopper-source-v0"}
r,l,t
197.765952,79,12.489629
118.416014,73,12.531774
53.31788,25,12.548971
172.435636,72,12.584667
168.01221,72,13.418275
227.584545,101,13.476511
136.725678,59,13.510712
53.037997,20,13.522336
129.658577,50,13.54898
116.964315,45,13.574418
67.896358,30,13.589061
275.820205,141,13.663259
107.036943,46,13.684581
196.366125,77,13.721487
96.065409,41,13.741113
215.578085,84,13.781069
187.349689,75,13.822359
11.842815,14,13.828973
190.180135,74,13.868523
202.61834,81,13.912505
215.135859,84,13.951339
100.591438,42,13.971493
191.956834,73,14.012748
196.346467,75,14.048213
177.107872,66,14.079715
79.903762,32,14.098448
220.173459,85,14.143659
193.551141,77,14.186191
188.206113,71,14.223267
192.142607,73,14.25698
99.246617,39,14.27517
119.506922,47,14.297558
153.407061,58,14.324577
54.413554,20,14.334876
212.916128,84,14.379501
202.853515,86,14.420706
199.150819,75,14.455678
189.820381,72,15.305821
229.845033,96,15.352647
203.13503,88,15.395283
193.831026,84,15.433925
230.661638,95,15.483865
201.832441,84,15.533334
90.40437,45,15.558054
157.711397,72,15.602381
200.375923,84,15.648791
212.955408,92,15.697467
132.416048,60,15.730936
184.882534,79,15.770244
207.334356,87,15.817267
184.267186,81,15.858721
190.80082,82,15.89754
152.10709,66,15.928248
200.652683,87,15.973253
183.151093,86,16.014068
211.1185,89,16.060285
80.033409,45,16.081229
215.679974,89,16.124942
207.617772,96,16.174661
200.778485,86,16.219504
206.409244,87,16.277823
206.819562,86,16.320578
153.291774,69,17.158967
197.915899,81,17.207042
124.3235,59,17.240844
91.088567,42,17.260838
73.144946,36,17.278041
161.88781,68,17.314743
167.436228,78,17.354443
195.933493,84,17.395568
205.733579,83,17.435549
186.603839,77,19.88723
198.434196,82,19.930035
185.36234,79,19.983635
206.640201,84,20.028228
183.502295,76,20.071738
208.355838,92,20.121622
190.164893,78,20.158134
183.24769,75,20.198786
198.760726,81,20.240517
188.975853,80,20.283772
192.246817,79,20.34815
190.119067,79,20.4013
51.262629,35,20.421683
202.224089,84,20.467175
202.079724,82,20.509634
197.348545,82,20.54785
195.825138,82,20.590389
190.32343,78,20.628181
207.634248,83,20.667586
197.587332,83,21.651602
193.150303,79,21.690316
93.951209,48,21.717772
189.869102,79,21.777007
201.682563,83,21.828495
179.003787,74,21.872537
192.368955,83,21.91517
203.639727,82,21.959013
268.830156,112,22.024011
208.960164,88,22.068858
199.0171,81,22.111283
187.813333,82,22.155907
226.743354,90,22.198148
67.023481,36,22.215558
155.651208,65,22.247507
198.505915,84,22.286905
186.895332,77,22.323265
198.541845,83,22.361871
206.348111,87,22.410994
189.777475,80,22.452163
200.362116,85,22.496015
193.262411,79,22.53558
199.08212,81,22.582919
199.960141,84,22.624243
177.03986,74,22.662577
200.63737,84,23.551034
187.758644,80,23.596085
213.275697,85,23.643165
210.48472,87,23.684444
196.846157,85,23.725455
195.805867,80,23.764064
187.791931,78,23.800849
210.496805,86,23.841301
194.056544,80,23.882304
210.948925,86,23.930813
226.21133,98,23.98345
191.381995,79,24.024464
209.158343,89,24.077137
197.749094,85,24.124841
198.38188,79,24.163011
262.085502,136,24.231987
204.966102,86,24.274782
216.855512,89,24.318757
206.103267,84,24.362203
191.890623,77,24.400882
178.70996,75,24.436194
202.208555,83,24.479925
187.459562,77,24.520524
187.767238,80,24.563465
209.887018,84,25.465608
225.373477,89,25.513771
195.640899,81,25.552005
214.176646,88,25.596311
191.599326,83,25.647846
204.796949,84,25.697484
289.373216,115,25.754745
200.991762,82,25.798301
199.823381,83,25.837228
204.940234,90,25.881399
199.856477,83,25.923341
216.426712,89,25.971209
202.568576,82,26.012209
202.146672,82,26.050064
237.281339,107,26.110248
199.326155,84,26.15605
132.734996,60,26.185882
200.861068,83,26.230644
215.20651,93,26.285268
231.205034,110,26.349634
247.192175,113,26.41763
182.10357,78,26.46486
146.336227,62,26.50123
222.408521,92,26.555789
229.881243,96,27.495475
198.359608,82,27.537319
190.681679,78,27.5865
214.958997,86,27.633224
219.985032,89,27.682706
214.997217,87,27.723599
228.760477,93,27.771925
201.531027,81,27.814263
211.264166,90,27.856031
202.625665,85,27.898121
245.498616,103,27.947423
196.306574,82,27.991006
227.903833,94,28.040478
275.14396,108,28.100072
234.891948,92,28.150857
192.285452,78,28.19556
277.197391,106,28.245862
206.565169,87,28.286611
194.956068,94,28.330617
177.379121,74,28.370017
248.438854,127,28.432103
244.050723,105,28.483574
193.119809,79,29.330998
310.407339,118,29.391371
311.269093,118,29.447343
266.703385,115,29.509879
218.62557,98,29.560719
241.885576,97,29.612494
243.061056,101,29.662493
311.680744,115,29.716904
186.600429,81,29.761406
231.275288,97,29.810165
213.727634,88,29.851246
351.07948,157,29.9302
204.48423,83,29.968813
218.944216,87,30.015882
207.069892,87,30.06002
212.946261,89,30.103548
321.025163,137,30.168945
270.578415,107,30.228211
200.267604,87,30.270349
242.099361,107,30.32488
266.400213,111,31.203951
292.670373,124,31.266909
328.55086,146,31.339653
235.242572,93,31.382861
308.031955,110,31.436798
188.145848,81,31.473913
326.562164,143,31.543187
301.804745,115,31.600967
287.839146,122,31.669225
327.641131,133,31.73555
323.582582,121,31.798347
233.91311,96,31.849478
297.088701,116,31.907855
222.824203,90,31.95328
251.938565,107,32.001495
301.554993,120,32.063681
222.717846,89,32.114938
231.590492,102,32.163635
209.147853,84,32.202129
305.124194,122,33.107474
258.642611,101,33.15611
301.911118,114,33.213124
218.402795,94,33.258074
266.746397,105,33.315226
258.817596,101,33.364509
401.857517,180,33.449174
387.78396,176,33.533965
231.328847,93,33.580419
253.250046,117,33.640672
343.031785,155,33.716254
293.731377,113,33.770238
310.621257,141,33.839153
324.048006,129,33.897375
283.258436,137,33.967687
323.610959,118,34.022278
278.374204,115,34.929495
280.969887,106,34.981578
247.504485,104,35.033121
103.341455,54,35.059731
318.187884,150,35.135943
214.07129,97,35.180509
332.939773,129,35.246536
118.260068,54,35.272684
330.172306,136,35.339994
258.147313,111,35.389884
316.189405,119,35.446718
278.500456,118,35.502104
244.782235,106,35.558822
254.051975,108,35.614803
296.240013,117,35.669038
317.426985,120,35.723819
120.862489,54,35.748423
225.408292,109,35.807359
328.701145,145,35.882549
337.853104,127,36.781206
311.943069,132,36.848952
259.976774,113,36.901123
288.487466,112,36.958451
432.796616,185,37.060881
295.678686,125,37.120321
254.544145,113,37.180841
355.799022,135,37.249777
277.150633,110,37.300991
288.366949,120,37.361301
267.388161,117,37.420751
275.371882,127,37.488791
216.549231,110,37.550126
316.252833,148,37.626889
402.072436,186,37.717196
301.675098,116,37.77826
344.66647,144,38.695879
231.713003,102,38.747017
317.451261,129,38.81216
210.473639,109,38.872354
276.996109,118,38.927278
381.843998,175,39.010041
351.912418,132,39.073275
264.472451,119,39.129677
249.432391,116,39.182514
302.624892,129,39.24616
307.551803,139,39.312047
316.373193,136,39.374164
231.082045,97,39.420448
348.244493,125,39.484113
278.044314,108,39.53389
313.605683,125,39.591599
225.171285,96,40.491249
326.370995,135,40.560924
302.12368,124,40.622432
322.120369,126,40.690374
336.729011,142,40.764923
162.129382,72,40.798475
286.704302,126,40.861628
307.745569,121,40.917054
264.686987,119,40.975514
269.801019,111,41.030373
194.122057,101,41.078064
346.133342,153,41.152413
361.800547,121,41.214796
341.105843,127,41.277075
356.123896,124,41.333136
283.081197,147,41.400065
308.445168,123,41.464276
280.345387,113,42.341456
277.477548,110,42.398656
461.738958,174,42.485183
323.762248,130,42.562109
280.242285,123,42.632584
306.427828,123,42.691811
342.586581,136,42.760202
267.899007,109,42.813833
314.019558,115,42.867154
297.167763,121,42.933247
349.820147,147,43.013828
337.768372,151,43.08803
222.930653,88,43.129807
308.196967,136,43.199807
314.797195,127,43.262534
363.304677,145,43.329315
327.341954,125,44.195334
352.293609,127,44.261475
346.874564,152,44.331543
365.742136,135,44.397261
469.166668,201,44.50136
397.629025,174,44.597294
364.231534,162,44.676103
297.468306,124,44.738902
494.328323,179,44.820971
280.588924,112,44.873956
298.588409,115,44.935283
314.57065,120,44.996186
302.794337,124,45.053477
308.241211,120,45.11421
462.376728,183,46.019601
248.708609,115,46.071836
225.891162,93,46.119506
304.715013,136,46.186198
431.865217,147,46.254361
266.72837,114,46.311184
339.767206,154,46.403271
370.575701,161,46.48807
349.738422,129,46.550846
284.546228,122,46.61557
468.897077,205,46.721194
340.946176,119,46.78245
478.064666,189,46.882782
426.469168,169,46.970676
320.925699,121,47.029609
564.835938,218,47.957545
260.556411,133,48.017705
254.57994,116,48.076559
354.305362,161,48.151702
440.105179,183,48.240122
313.262269,136,48.307964
274.325544,114,48.36607
223.252096,91,48.413112
161.398408,80,48.450973
670.747251,243,48.562049
332.310648,123,48.626341
348.040618,131,48.701664
324.481932,127,48.764739
84.798141,39,48.78468
431.194407,147,48.856736
208.301854,98,49.724401
318.758311,127,49.789631
337.33606,129,49.849089
604.965867,264,49.9819
393.929244,186,50.071821
279.241321,116,50.127205
351.724651,137,50.197595
198.356708,85,50.241845
352.766647,146,50.312477
283.249314,139,50.381578
309.539562,152,50.452165
390.061758,169,50.538416
316.408861,131,50.606886
440.533893,227,51.569464
694.490978,242,51.697573
305.307883,121,51.752147
368.456395,143,51.817622
155.968038,73,51.853101
222.671614,100,51.906498
450.069306,176,51.994057
267.15322,109,52.051137
369.996329,152,52.123947
364.361764,171,52.213117
458.052441,188,52.300498
414.758659,174,52.389026
574.594285,210,52.49146
504.361919,202,53.6186
293.732552,124,53.693586
448.61474,185,53.804163
354.85448,135,53.882349
419.558022,152,53.958788
379.747844,142,54.054274
267.130273,112,54.106597
327.629293,130,54.17134
334.50134,146,54.2469
566.102875,195,54.354753
320.33628,125,54.415028
320.163491,120,54.476444
328.179415,133,54.544706
352.230022,134,54.605995
545.289741,205,55.562514
350.218652,131,55.634373
449.703787,156,55.712901
388.170145,141,55.780452
396.685674,146,55.85394
503.832932,209,55.973269
338.391268,150,56.052108
493.858515,168,56.134737
313.526652,127,56.198198
540.006869,201,56.297231
300.108306,117,56.354832
344.457035,142,56.42265
295.725861,123,56.481313
387.939037,174,56.570944
371.722234,174,57.517296
425.921219,146,57.601931
649.543908,281,57.752363
438.919455,203,57.858555
257.488281,109,57.914913
403.561041,168,57.999338
219.581509,95,58.04687
490.733365,204,58.148694
398.506392,163,58.232935
573.230982,243,58.379439
485.747648,188,58.485458
673.060754,231,59.469762
203.20874,98,59.526908
449.363163,147,59.609051
366.662012,149,59.689584
499.893162,187,59.786072
307.796335,124,59.853271
796.313842,347,60.036529
727.478975,280,60.171454
536.036379,214,60.282471
553.028939,208,60.384961
198.716251,80,60.424772
736.624171,279,61.399578
694.149274,301,61.565572
459.581223,185,61.659463
338.456572,137,61.730125
436.405041,161,61.810638
178.46448,95,61.861671
1132.968655,411,62.055462
399.580846,160,62.131022
335.426469,171,62.213179
756.028316,341,63.243397
380.966562,150,63.325107
387.774627,176,63.416856
511.384276,171,63.499912
344.215128,137,63.570729
585.701096,201,63.667542
794.608436,278,63.813536
419.803009,159,63.901947
604.768381,228,64.019064
339.369032,139,64.091598
232.431845,110,64.146992
447.923642,162,64.242532
911.706382,470,65.42629
612.964454,261,65.588097
544.057841,216,65.707002
398.957191,194,65.812667
353.334448,144,65.935411
1139.093606,500,66.221788
484.424122,194,66.324825
