#{"t_start": 1736609181.0895088, "env_id": "CustomHopper-source-v0"}
r,l,t
482.927236,168,85.068797
539.475377,177,85.173701
480.760953,177,85.275808
596.453741,234,85.413555
370.901196,131,85.488936
417.791547,152,85.57382
311.169585,133,85.648482
532.763682,224,85.772992
595.436771,223,85.911525
403.527259,157,87.079178
116.835299,69,87.124901
354.666358,131,87.21298
607.63232,201,87.345253
595.997131,209,87.481227
540.557414,190,87.596939
488.991196,179,89.855319
522.674561,193,89.97971
486.299499,174,90.095358
460.738549,170,90.199657
569.427924,183,90.3083
651.013316,231,91.795105
550.971163,169,91.933767
722.439784,243,92.115231
383.602826,131,92.204665
547.047828,173,92.318079
455.501067,168,92.432042
592.752272,202,92.564258
502.199422,167,92.66879
531.420861,177,92.779604
149.464759,78,92.831085
700.808606,246,92.980818
393.366742,157,93.084593
556.434928,199,94.261913
583.409753,188,94.391538
429.221864,168,94.510665
593.862864,195,94.640793
331.507844,124,94.714459
723.1254,256,94.863688
438.974031,155,94.95246
351.581337,155,95.042007
576.773393,211,95.185918
401.558966,133,95.281585
580.280188,183,95.411942
398.311082,146,95.509164
202.932282,91,96.621431
609.655082,208,96.766481
542.646717,189,96.891795
488.997217,168,96.997632
533.068474,179,97.102945
553.47237,192,97.213144
401.802527,165,97.313222
696.20287,243,97.463502
662.470353,226,97.59225
591.535186,188,97.69562
388.313052,134,97.768893
98.5163,54,97.797368
570.370628,205,99.0165
506.158259,168,99.157289
703.970548,234,99.326514
367.359667,126,99.409708
488.236829,166,99.516218
345.549157,132,99.608146
515.160879,179,99.723563
503.82292,175,99.836803
555.055944,204,99.9535
347.715634,125,100.026315
376.328275,142,100.113088
521.531453,184,100.22082
366.922605,122,101.279117
491.978351,157,101.377268
357.715725,127,101.453702
715.236248,217,101.586975
450.688688,150,101.671224
481.280285,162,101.761104
440.593241,144,101.842762
665.692002,213,101.963236
622.984422,203,102.111037
389.552673,143,102.189705
389.000367,134,102.265936
473.378916,174,102.36769
563.283898,179,102.478865
315.24875,128,103.736404
530.987364,184,103.85853
927.925926,290,104.03304
646.325984,227,104.167869
281.364147,120,104.237568
411.079128,141,104.320505
739.928641,237,104.462467
565.652214,173,104.560069
581.459052,212,104.685902
153.444842,77,104.731054
477.034595,161,104.823374
391.588555,135,105.874289
281.854589,126,105.962376
565.734875,184,106.078374
632.009243,201,106.203836
588.794115,192,106.330918
550.232112,191,106.47426
467.126145,165,106.584316
588.322822,186,106.700709
350.55869,135,106.784413
643.867293,219,106.910677
616.906918,197,107.026236
535.984247,181,107.126183
570.171201,195,108.226111
388.789557,142,108.308871
380.506119,132,108.383857
523.414992,193,108.49143
574.778262,184,108.584427
269.875726,124,108.648397
596.347521,188,108.748827
675.437055,230,108.870731
380.775989,129,108.940503
599.156893,203,109.053501
427.58142,146,109.125972
597.090912,203,109.231003
466.287164,204,110.460299
551.558463,189,110.59529
613.244464,214,110.732387
575.589117,187,110.840535
297.393733,129,110.918802
436.159674,145,111.002903
368.273813,131,111.078303
520.169214,184,111.181132
535.387429,173,111.274976
504.766104,181,111.373266
381.23661,149,111.452574
517.768393,164,111.542366
582.521657,180,112.581867
478.634802,151,112.679575
589.912176,194,112.794593
550.922158,190,112.904268
669.92097,216,113.021488
336.95417,133,113.094941
563.019925,203,113.203344
458.473256,164,113.289152
637.268214,188,113.392076
506.267953,173,113.488574
544.72121,182,113.624691
750.381005,249,114.943131
432.911804,160,115.056311
284.878551,109,115.125412
604.123717,191,115.248996
628.70083,188,115.369548
617.792025,196,115.487884
650.055922,214,115.608145
562.19808,191,115.718542
379.926992,136,115.802856
614.910433,183,115.905434
732.68746,235,116.041722
842.238723,252,117.198886
713.897219,214,117.335275
545.942283,198,117.468839
502.02875,185,117.616043
816.430254,271,117.806771
533.101951,164,117.91235
380.692848,141,118.003103
689.223025,222,118.144006
547.035719,190,118.253854
558.33093,167,118.353718
570.901684,190,119.500391
605.378649,189,119.618289
536.050975,163,119.728033
279.290561,126,119.801728
570.680815,174,119.900151
299.812232,132,119.973902
538.585703,180,120.075003
649.583823,227,120.205281
648.759104,211,120.331
682.932914,228,120.461432
567.49377,169,120.560588
723.732243,232,121.887098
293.739089,128,121.992454
626.525105,189,124.177657
682.883254,230,124.334366
744.676177,259,124.503581
422.943816,149,124.599288
741.451386,245,124.751654
621.48185,207,124.882859
